id,description,name,name_with_namespace,path,path_with_namespace,created_at,default_branch,tag_list,topics,ssh_url_to_repo,http_url_to_repo,web_url,readme_url,forks_count,avatar_url,star_count,last_activity_at,namespace.id,namespace.name,namespace.path,namespace.kind,namespace.full_path,namespace.parent_id,namespace.avatar_url,namespace.web_url
10795,"FMC with 4 SFPs, 4 DACs, and 4 TLK2501 chips. The board receives data
streams from remote ADCs using an optical serial interface and produces
analog outputs for monitoring purposes.  
[More info at the Wiki
page](https://www.ohwr.org/project/fmc-dac-130m-12b-4ch-4sfp/wiki)

",FMC DAC 130M 12b 4ch 4SFP,Projects / FMC DAC 130M 12b 4ch 4SFP,fmc-dac-130m-12b-4ch-4sfp,project/fmc-dac-130m-12b-4ch-4sfp,2019-02-12T10:58:49.220Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-dac-130m-12b-4ch-4sfp.git,https://ohwr.org/project/fmc-dac-130m-12b-4ch-4sfp.git,https://ohwr.org/project/fmc-dac-130m-12b-4ch-4sfp,,0.0,,0,2024-10-02T10:23:07.890Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10794,"FmcDIO32chTTLa is a 32-bit port digital IO card in FMC form-factor.  
[More info at the Wiki
page](https://www.ohwr.org/project/fmc-dio-32chttla/wiki)

",FMC DIO 32ch TTL a,Projects / FMC DIO 32ch TTL a,fmc-dio-32chttla,project/fmc-dio-32chttla,2019-02-12T10:58:31.911Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-dio-32chttla.git,https://ohwr.org/project/fmc-dio-32chttla.git,https://ohwr.org/project/fmc-dio-32chttla,,0.0,,0,2024-10-02T10:23:11.108Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10793,"An FMC for Direct Digital Synthesis (DDS) applications. It contains a
DAC, a phase detector and a PLL chip.  
[More info at the Wiki
page](https://www.ohwr.org/project/fmc-dac-600m-12b-1cha-dds/wiki)

",FMC DAC 600M 12b 1cha DDS,Projects / FMC DAC 600M 12b 1cha DDS,fmc-dac-600m-12b-1cha-dds,project/fmc-dac-600m-12b-1cha-dds,2019-02-12T10:57:29.395Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-dac-600m-12b-1cha-dds.git,https://ohwr.org/project/fmc-dac-600m-12b-1cha-dds.git,https://ohwr.org/project/fmc-dac-600m-12b-1cha-dds,,0.0,,0,2024-10-02T10:23:14.256Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10792,"AMC FMC Carrier is designed to support FMC boards. Equipped with Xilinx
Artix-7 FPGA. It allows to connect clock source to any clock input.  
[More info at the Wiki page](https://www.ohwr.org/project/afc/wiki)

",AMC FMC Carrier AFC,Projects / AMC FMC Carrier AFC,afc,project/afc,2019-02-12T10:55:32.539Z,master,[],[],ssh://git@ohwr.org:7999/project/afc.git,https://ohwr.org/project/afc.git,https://ohwr.org/project/afc,https://ohwr.org/project/afc/-/blob/master/README.md,0.0,,4,2024-10-02T10:23:21.778Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10791,"The project is a set of Kicad Symbols and Footprints that are used in a
collection of smaller Kicad based sub projects. Each sub project will
use the common library to ease and standardise design but will be a
related implementation or documentation of a design. The topic for the
Library and designs are Photo Multiplier Tube (PMT) based particle and
optical detectors.

Whilst it is envisaged that each project will feature a PMT in some way.
Some designs may not, but will be tangibly related in some useful way to
particle detection and PMT's. For example a Divide by 10 HV PSU tester
has no PMT but is used when working with the HV supply’s for PMT's. A
High Voltage supply similarly has no PMT but is used with. A Geiger
Muller Tube based detector may be used as a trigger source for PMT based
particle detectors.

Each sub project is expected to be fully self contained (In it's own
subdirectory within the same repository as PMTLib) with the exception of
common Kicad Libraries and the inclusion of the PMTLib libraries and
foot prints. A sub project may include a simulation of the design. Such
simulations will be constructed using Open source Tools (ie QUCS or
similar). PCB Layouts, Datasheets, PDF's and Photographs of finished
designs may also be included. A sub project will contain at a minimum
a  
Schematic and a README doc detailing attribution,licensing and any
additional notes the designer wants to add.

Having mentioned the README doc the principle place for design related
notes is on the Schematic that defines the sub-project.

",PMTLib,Projects / PMTLib,pmtlib,project/pmtlib,2019-02-12T10:55:28.892Z,master,[],[],ssh://git@ohwr.org:7999/project/pmtlib.git,https://ohwr.org/project/pmtlib.git,https://ohwr.org/project/pmtlib,https://ohwr.org/project/pmtlib/-/blob/master/README,0.0,,0,2019-02-12T10:55:28.892Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10790,"Libre-FDATool is a Python package aimed at helping in the analysis and
design of HDL filters from high-level specifications. This Free/Libre
Open Source software supports both VHDL and Verilog code generation and
relies on a collection of Free scientific and EDA tools for providing
advanced features -- simulation, graphics, debugging, etc.

In order to overcome the problems often related with deploying open
design toolchains from the ground up across different host environments,
Libre-FDATool and the associated third-party tools are alternatively
distributed in a customized GNU/Linux virtual machine image. This
virtualized solution is ready to use right out of the box and can be
easily deployed by only using free software in any mainstream Operating
System (GNU/Linux, Windows, OS-X, Solaris).

",Libre Filter Design and Analysis Tool,Projects / Libre Filter Design and Analysis Tool,libre-fdatool,project/libre-fdatool,2019-02-12T10:54:08.664Z,master,[],[],ssh://git@ohwr.org:7999/project/libre-fdatool.git,https://ohwr.org/project/libre-fdatool.git,https://ohwr.org/project/libre-fdatool,,0.0,,0,2024-10-02T10:23:24.176Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10789,"This project hosts documentation and code to be contributed by CERN's
BE-CO-HT section to the KiCad PCB design tool.  
[More info at the Wiki
page](https://www.ohwr.org/project/cern-kicad/wiki)

",CERN BE-CO-HT contribution to KiCad,Projects / CERN BE-CO-HT contribution to KiCad,cern-kicad,project/cern-kicad,2019-02-12T10:49:49.099Z,master,[],[],ssh://git@ohwr.org:7999/project/cern-kicad.git,https://ohwr.org/project/cern-kicad.git,https://ohwr.org/project/cern-kicad,,0.0,,0,2024-10-02T10:23:25.479Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10788,"[**SPIETBOX**](https://www.ohwr.org/project/spietbox/wiki) is a
board developed around a SPARTAN-3 FPGA in order to process TTL and SSI
encoders.  
The board is design to work in stand alone or connected to a
[**SPICONTROLLER**](https://www.ohwr.org/project/spicontroller/wiki)
via the SPI interface.

",SPIETBOX,Projects / SPIETBOX,spietbox,project/spietbox,2019-02-12T10:49:25.325Z,master,[],[],ssh://git@ohwr.org:7999/project/spietbox.git,https://ohwr.org/project/spietbox.git,https://ohwr.org/project/spietbox,,0.0,,0,2024-10-02T10:23:27.028Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10787,"[**SPICONTROLLER**](https://www.ohwr.org/project/spicontroller/wiki)
is the controller board for the [**SPI Boards
Package**](https://www.ohwr.org/project/spi-board-package/wiki). It
manage communication task with control system via Ethernet and with
modular boards via SPI interface. Moreover, specific process can be
embedded into the controller.

",SPICONTROLLER,Projects / SPICONTROLLER,spicontroller,project/spicontroller,2019-02-12T10:49:04.617Z,master,[],[],ssh://git@ohwr.org:7999/project/spicontroller.git,https://ohwr.org/project/spicontroller.git,https://ohwr.org/project/spicontroller,,0.0,,0,2024-10-02T10:23:28.506Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10786,"Software support for the SVEC board, including kernel and user-space
Linux code.

",Simple VME FMC Carrier SVEC - Software,Projects / Simple VME FMC Carrier SVEC - Software,svec-sw,project/svec-sw,2019-02-12T10:48:04.731Z,master,[],[],ssh://git@ohwr.org:7999/project/svec-sw.git,https://ohwr.org/project/svec-sw.git,https://ohwr.org/project/svec-sw,https://ohwr.org/project/svec-sw/-/blob/master/README,0.0,,0,2024-10-02T10:23:30.507Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10785,"This project guides new users to start in the White Rabbit “World” with
simple experiments. The starting kit uses two SPEC + FMC-DIO cards. Each
node allows basic operations such as input timestamping or programmable
output pulse generation. Additionally, specific software and gateware
layers allow to use it as a standard network interface card implementing
the White Rabbit technology functionalities.

",White Rabbit Starting Kit,Projects / White Rabbit Starting Kit,wr-starting-kit,project/wr-starting-kit,2019-02-12T10:47:32.426Z,master,[],[],ssh://git@ohwr.org:7999/project/wr-starting-kit.git,https://ohwr.org/project/wr-starting-kit.git,https://ohwr.org/project/wr-starting-kit,https://ohwr.org/project/wr-starting-kit/-/blob/master/README,0.0,,0,2024-10-02T10:23:32.477Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10784,"The FMC bus abstraction implements a Linux kernel bus named fmc. This
allows to deal with FMC mezzanines in a carrier-independent way

",FMC Bus,Projects / FMC Bus,fmc-bus,project/fmc-bus,2019-02-12T10:47:02.037Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-bus.git,https://ohwr.org/project/fmc-bus.git,https://ohwr.org/project/fmc-bus,,0.0,,0,2024-10-02T10:23:34.060Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10783,"Software for Beam Position Monitor, including digital signal processing
chains, data acquisition engines, ADC and analog front-end peripherals
control/monitoring, timing and control system interface.

",Beam Positoning Monitor - Software,Projects / Beam Positoning Monitor - Software,bpm-sw,project/bpm-sw,2019-02-12T10:46:43.922Z,master,[],[],ssh://git@ohwr.org:7999/project/bpm-sw.git,https://ohwr.org/project/bpm-sw.git,https://ohwr.org/project/bpm-sw,https://ohwr.org/project/bpm-sw/-/blob/master/README.md,0.0,,0,2024-10-02T10:23:35.581Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10782,"Host-side software support for the TDC FMC on the SPEC and SVEC FMC
carriers.

[More info at the Wiki
page](https://www.ohwr.org/project/fmc-tdc-sw/wiki)

  - HW project: https://www.ohwr.org/project/fmc-tdc/wiki

",FMC TDC 1ns 5cha - Software,Projects / FMC TDC 1ns 5cha - Software,fmc-tdc-sw,project/fmc-tdc-sw,2019-02-12T10:45:52.460Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-tdc-sw.git,https://ohwr.org/project/fmc-tdc-sw.git,https://ohwr.org/project/fmc-tdc-sw,https://ohwr.org/project/fmc-tdc-sw/-/blob/master/README,0.0,,0,2024-05-27T14:45:14.832Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10781,"The GSI Timing Starter Kit is a functional snapshot of the eventual FAIR
timing system, which is under active development. It demonstrates
real-time coordination of two front-end equipment controllers. The
product consists of a data master (Linux PC) which coordinates events, a
timing master which synchronizes clocks (White Rabbit switch), and two
front-end equipment controllers (either SPECv4 or SCUv2).

",GSI Timing Starter Kit,Projects / GSI Timing Starter Kit,gsi-timing-starter-kit,project/gsi-timing-starter-kit,2019-02-12T10:43:54.743Z,master,[],[],ssh://git@ohwr.org:7999/project/gsi-timing-starter-kit.git,https://ohwr.org/project/gsi-timing-starter-kit.git,https://ohwr.org/project/gsi-timing-starter-kit,,0.0,,0,2024-10-02T10:23:38.837Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10780,"4-channel 16-bit 250 MS/s (700 MHz analog input bandwidth) ADC
(ISLA216P25) FMC module.

",FMC ADC 250M 16b 4cha,Projects / FMC ADC 250M 16b 4cha,fmc-adc-250m-16b-4cha,project/fmc-adc-250m-16b-4cha,2019-02-12T10:43:29.635Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-adc-250m-16b-4cha.git,https://ohwr.org/project/fmc-adc-250m-16b-4cha.git,https://ohwr.org/project/fmc-adc-250m-16b-4cha,https://ohwr.org/project/fmc-adc-250m-16b-4cha/-/blob/master/README.md,0.0,,0,2024-10-02T10:23:41.974Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10779,"4-channel 16-bit 130 MS/s (700 MHz analog input bandwidth) ADC (LTC2208)
FMC module.

",FMC ADC 130M 16b 4cha,Projects / FMC ADC 130M 16b 4cha,fmc-adc-130m-16b-4cha,project/fmc-adc-130m-16b-4cha,2019-02-12T10:42:53.038Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-adc-130m-16b-4cha.git,https://ohwr.org/project/fmc-adc-130m-16b-4cha.git,https://ohwr.org/project/fmc-adc-130m-16b-4cha,,0.0,,0,2024-10-02T10:23:44.530Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10778,"This is a port of an older Linux ptpd to support White Rabbit extensions
and run both in hosted and freestanding environment. In the future we
plan to replace it with PPSI, which has a much better design, but
ptp-noposix is currently working pretty well despite being difficult to
maintain.

",PTP noposix stack,Projects / PTP noposix stack,ptp-noposix,project/ptp-noposix,2019-02-12T10:42:40.243Z,master,[],[],ssh://git@ohwr.org:7999/project/ptp-noposix.git,https://ohwr.org/project/ptp-noposix.git,https://ohwr.org/project/ptp-noposix,https://ohwr.org/project/ptp-noposix/-/blob/master/README,0.0,,0,2019-02-26T11:27:41.220Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10777,"Software to support the fmc-adc-100m14b4cha mezzanine, including Linux
device driver, library and test program.

",FMC ADC 100M 14b 4cha - Software,Projects / FMC ADC 100M 14b 4cha - Software,fmc-adc-100m14b4cha-sw,project/fmc-adc-100m14b4cha-sw,2019-02-12T10:41:20.231Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-adc-100m14b4cha-sw.git,https://ohwr.org/project/fmc-adc-100m14b4cha-sw.git,https://ohwr.org/project/fmc-adc-100m14b4cha-sw,,0.0,,0,2020-09-23T13:05:14.862Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10776,"The TimEX3 is a multipurpose compact PCI board designed to perform
simple to medium complex logical functions.  
It is mainly used for the synchronization system of SOLEIL (signal
duplication, top-up gating, etc.).  
This board is based on a Spartan-6 FPGA and PLX PCI9030 interface.  
It is designed with [KiCad](http://www.kicad-pcb.org) software, and
released under CERN OHL License.

",TimEX3,Projects / TimEX3,timex3,project/timex3,2019-02-12T10:40:35.328Z,master,"['compact PCI', 'synchronization']","['compact PCI', 'synchronization']",ssh://git@ohwr.org:7999/project/timex3.git,https://ohwr.org/project/timex3.git,https://ohwr.org/project/timex3,https://ohwr.org/project/timex3/-/blob/master/readme.txt,0.0,,0,2024-10-02T10:23:47.015Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10775,"Host-side software support for the fine delay FMC on the SPEC and SVEC
FMC carriers.

More details in the [project
wiki](https://www.ohwr.org/project/fine-delay-sw/wiki)

",FMC DEL 1ns 4cha - Software,Projects / FMC DEL 1ns 4cha - Software,fine-delay-sw,project/fine-delay-sw,2019-02-12T10:39:57.633Z,master,[],[],ssh://git@ohwr.org:7999/project/fine-delay-sw.git,https://ohwr.org/project/fine-delay-sw.git,https://ohwr.org/project/fine-delay-sw,https://ohwr.org/project/fine-delay-sw/-/blob/master/README,0.0,,0,2022-11-16T09:50:43.877Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10774,"The AsyncArt Project is comprised by a set of Open-Source HDL libraries and examples
targeted to the efficient implementation of Globally Asynchronous, Locally Synchronous (GALS)
design architectures over Commercial-Off-The-Shelf FPGA devices.",AsyncArt,Projects / AsyncArt,asyncart,project/asyncart,2019-02-12T10:39:25.731Z,master,[],[],ssh://git@ohwr.org:7999/project/asyncart.git,https://ohwr.org/project/asyncart.git,https://ohwr.org/project/asyncart,https://ohwr.org/project/asyncart/-/blob/master/README.md,0.0,,0,2024-10-02T10:23:48.963Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10773,"The Peak Position Detector is a 2 differential channel 10MSPS 16 bit ADC
(AD7626) card in FMC (FPGA Mezzanine Card) format. It uses an LPC VITA57
connector. The gain can be set by hardware (default = 41). Two general
purpose 50MSPS 16-Bit DAC are implemented and can be programmed as a
voltage source.  
The card also includes 6 input/output LVDS pairs and a 10-bit port
digital IO where each single-bit port can be configured individually as
input or output. The I/Os that are on micro-HDMI connectors are TTL or
LVDS compatible.

",FMC ADC 10M 16b 2ch DAC 50M 16b 2ch,Projects / FMC ADC 10M 16b 2ch DAC 50M 16b 2ch,fmc-adc10m16b2ch-dac50m16b1ch,project/fmc-adc10m16b2ch-dac50m16b1ch,2019-02-12T10:39:20.532Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-adc10m16b2ch-dac50m16b1ch.git,https://ohwr.org/project/fmc-adc10m16b2ch-dac50m16b1ch.git,https://ohwr.org/project/fmc-adc10m16b2ch-dac50m16b1ch,,0.0,,0,2024-10-02T10:23:50.693Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10772,"The B-Train integrator is a 2 differential channel 2MSPS 18 bit ADC card
in FMC (FPGA Mezzanine Card) format. It uses an LPC VITA57 connector.
The gain can be set by hardware (default = 1). A gain & offset
self-calibrating function is also implemented. This function uses a 1ppm
20-Bit DAC (AD5791) as a reference and can be programmed as a
differential voltage source. The card also includes 8 input/output LVDS
pairs and a 10-bit port digital IO where each single-bit port can be
configured individually as input or output. The I/Os that are on
micro-HDMI connectors are TTL or LVDS compatible.

",FMC ADC 2M 18b 2ch DAC 500k 20b 1ch,Projects / FMC ADC 2M 18b 2ch DAC 500k 20b 1ch,fmc-adc2m18b2ch-dac500k20b1ch,project/fmc-adc2m18b2ch-dac500k20b1ch,2019-02-12T10:39:03.655Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-adc2m18b2ch-dac500k20b1ch.git,https://ohwr.org/project/fmc-adc2m18b2ch-dac500k20b1ch.git,https://ohwr.org/project/fmc-adc2m18b2ch-dac500k20b1ch,,0.0,,0,2024-10-02T10:23:52.795Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10771,"Neo51 is an open source hardware based on 89V51 microcontroller. It has
a dual mode feature selectable via DIP switch supporting  
arduino hardware compatible ports and the legacy 8051 ports.

",Neo51,Projects / Neo51,neo51,project/neo51,2019-02-12T10:39:01.006Z,main,[],[],ssh://git@ohwr.org:7999/project/neo51.git,https://ohwr.org/project/neo51.git,https://ohwr.org/project/neo51,,0.0,,0,2024-05-27T14:46:08.545Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10770,"This project covers the hardware development of the White Rabbit switch.

",White Rabbit Switch - Hardware,Projects / White Rabbit Switch - Hardware,wr-switch-hw,project/wr-switch-hw,2019-02-12T10:37:43.844Z,master,[],[],ssh://git@ohwr.org:7999/project/wr-switch-hw.git,https://ohwr.org/project/wr-switch-hw.git,https://ohwr.org/project/wr-switch-hw,,0.0,,0,2024-10-02T10:24:01.659Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10769,"Signal conditioning electronics for BPM pick-ups providing 4-channel RF
signal analog filtering, amplification, digitally controlled attenuation
and several calibration schemes.

",Beam Positoning Monitor - RF Front-End,Projects / Beam Positoning Monitor - RF Front-End,bpm-rffe,project/bpm-rffe,2019-02-12T10:37:19.441Z,master,[],[],ssh://git@ohwr.org:7999/project/bpm-rffe.git,https://ohwr.org/project/bpm-rffe.git,https://ohwr.org/project/bpm-rffe,,0.0,,0,2024-10-02T10:24:04.378Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10768,"Sub-micrometer resolution beam position monitoring system (BPM) for
accelerators. It provides real-time orbit monitoring, buffered data
readouts, fast orbit feedback capabilities and advanced beam diagnostics
tools.

",Beam Position Monitor,Projects / Beam Position Monitor,bpm,project/bpm,2019-02-12T10:36:59.731Z,master,[],[],ssh://git@ohwr.org:7999/project/bpm.git,https://ohwr.org/project/bpm.git,https://ohwr.org/project/bpm,https://ohwr.org/project/bpm/-/blob/master/README,0.0,,0,2024-10-02T10:24:06.883Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10767,"The Electronics Design project gives helpful entry points for
electronics engineers. VHDL coding, design reviews, components,
production, assembly and testing are some subjects.  
[More info at the Wiki page](https://www.ohwr.org/project/ed/wiki)

",Electronics Design,Projects / Electronics Design,ed,project/ed,2019-02-12T10:34:31.530Z,master,[],[],ssh://git@ohwr.org:7999/project/ed.git,https://ohwr.org/project/ed.git,https://ohwr.org/project/ed,,0.0,,3,2024-10-02T14:59:55.867Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10766,"This project covers all efforts geared to standardize White Rabbit, with
a view to providing a stable specification which everyone can use to
build compliant products.

",White Rabbit Standardization,Projects / White Rabbit Standardization,wr-std,project/wr-std,2019-02-12T10:31:21.506Z,master,[],[],ssh://git@ohwr.org:7999/project/wr-std.git,https://ohwr.org/project/wr-std.git,https://ohwr.org/project/wr-std,https://ohwr.org/project/wr-std/-/blob/master/README,0.0,,0,2024-10-02T10:24:30.869Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10765,"nanoFIPdiag is a WorldFIP node dedicated to monitoring and
diagnostics.  
It uses the nanoFIP chip in stand-alone mode and echoes the received
data (through hardwired contacts it copies the received payload to the
produced one).  
The module is designed to be radiation-tolerant

",nanoFIPDiag,Projects / nanoFIPDiag,nanofipdiag,project/nanofipdiag,2019-02-12T10:31:11.077Z,master,[],[],ssh://git@ohwr.org:7999/project/nanofipdiag.git,https://ohwr.org/project/nanofipdiag.git,https://ohwr.org/project/nanofipdiag,,0.0,,0,2024-10-02T10:24:32.602Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10764,"This project deals with the distribution of RF signals over a White
Rabbit network. In particular, it describes ways of extracting the
characteristics of an RF signal (I/Q, Amplitude/Phase...) using a WR
sampling node and the way to distribute those characteristics through
Ethernet frames and generate the RF on the receiving nodes.

",Distributed RF over White Rabbit,Projects / Distributed RF over White Rabbit,wr-drf,project/wr-drf,2019-02-12T10:30:54.408Z,master,[],[],ssh://git@ohwr.org:7999/project/wr-drf.git,https://ohwr.org/project/wr-drf.git,https://ohwr.org/project/wr-drf,,0.0,,0,2024-10-02T10:24:34.346Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10763,"A Precise Time Protocol (PTP, IEEE 1588) software stack whose single
source code can be compiled for many architectures (POSIX systems, WR
switch, WR node, ...) and which is easily extensible.

",PPSi,Projects / PPSi,ppsi,project/ppsi,2019-02-12T10:29:02.660Z,master,[],[],ssh://git@ohwr.org:7999/project/ppsi.git,https://ohwr.org/project/ppsi.git,https://ohwr.org/project/ppsi,,0.0,,1,2025-01-24T21:32:02.873Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10762,"White Rabbit PTP Core software for LatticeMico32. It consists of a
software wrapper for running a PTP daemon without an operating system
and device drivers for WRPC HDL internals.

",Software for White Rabbit PTP Core,Projects / Software for White Rabbit PTP Core,wrpc-sw,project/wrpc-sw,2019-02-12T10:26:26.126Z,master,[],[],ssh://git@ohwr.org:7999/project/wrpc-sw.git,https://ohwr.org/project/wrpc-sw.git,https://ohwr.org/project/wrpc-sw,,0.0,,4,2025-02-04T15:04:16.582Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10761,"A cute-wr is a compact WR-node implementation with minimum components
required. The initial design is derived from SPEC, but would work in an
opposite manner as a FMC wr-nic, providing 2 DIO channels, external CLK
input, EEPROM, JTAG, RS232, and expandable IOs through FMC connector.
The gateware and software of cute-wr would also keep maximum
compatibility with SPEC.  
Project is obsolete. See
[cute-wr-dp](https://www.ohwr.org/project/cute-wr-dp/wiki) for a similar
board.

",Compact Universal Timing Endpoint based on White Rabbit,Projects / Compact Universal Timing Endpoint based on White Rabbit,cute-wr,project/cute-wr,2019-02-12T10:26:03.514Z,master,[],[],ssh://git@ohwr.org:7999/project/cute-wr.git,https://ohwr.org/project/cute-wr.git,https://ohwr.org/project/cute-wr,https://ohwr.org/project/cute-wr/-/blob/master/README.md,0.0,,0,2024-09-23T15:27:11.851Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10760,"A White Rabbit compliant Network Interface Card (NIC) based on the
[SPEC](https://www.ohwr.org/project/spec/wiki) and the [DIO
FMC](https://www.ohwr.org/project/fmc-dio-5chttla/wiki). This project
hosts the HDL and associated software to configure the SPEC so it
behaves as a NIC under the Linux OS.

",White Rabbit Network Interface Card,Projects / White Rabbit Network Interface Card,wr-nic,project/wr-nic,2019-02-12T10:23:38.899Z,master,[],[],ssh://git@ohwr.org:7999/project/wr-nic.git,https://ohwr.org/project/wr-nic.git,https://ohwr.org/project/wr-nic,,0.0,,0,2024-10-02T10:24:46.258Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10759,"A project to host all software and hardware developments related to
testing the White Rabbit switch.

",White Rabbit Switch - Testing,Projects / White Rabbit Switch - Testing,wr-switch-testing,project/wr-switch-testing,2019-02-12T10:22:05.223Z,master,[],[],ssh://git@ohwr.org:7999/project/wr-switch-testing.git,https://ohwr.org/project/wr-switch-testing.git,https://ohwr.org/project/wr-switch-testing,https://ohwr.org/project/wr-switch-testing/-/blob/master/README,1.0,,0,2025-01-13T12:30:45.806Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10758,"It is a simple, low-cost measurement device equipped with GPS, GPRS
modem, keyboard, display and LiOn battery. It can be also
supplied/charged via a USB connector.  
It is enclosed in a nice-looking Hammond enclosure. It also has 3 RJ50
connectors that enable connection of various types of sensors.  
Each sensor can be connected using UART, I2C, SPI, 1-wire or analog
interface. The device connects with a remote server which is also part
of the development.  
We want to use them at Warsaw University of Technology to build a
distributed network of sensors.

",Handheld measurement terminal,Projects / Handheld measurement terminal,hmt-3cha,project/hmt-3cha,2019-02-12T10:21:54.140Z,master,[],[],ssh://git@ohwr.org:7999/project/hmt-3cha.git,https://ohwr.org/project/hmt-3cha.git,https://ohwr.org/project/hmt-3cha,,0.0,,0,2024-10-02T10:24:54.180Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10757,"FMC carrier equipped with a Power PC embedded processor. In addition to
the SPEC it has 2 gigabit Ethernet ports, one mini PCIe connector and
USB 2.0 HS. It is supplied from a single 12V and runs Linux. The FPGA is
configured from the processor and also interfaced using PCI Express x1
and a local bus. The system boots from on-board NAND or NOR flash
memory.

",FMC PowerPC carrier SPEC-based,Projects / FMC PowerPC carrier SPEC-based,powec,project/powec,2019-02-12T10:21:42.246Z,master,[],[],ssh://git@ohwr.org:7999/project/powec.git,https://ohwr.org/project/powec.git,https://ohwr.org/project/powec,,0.0,,0,2024-10-02T10:24:55.848Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10756,"A simple card that measures temperatures using low cost external Silicon
sensors (just ordinary bipolar transistors). On the front panel it has 8
mini-jack connectors to quickly rearrange the setup.  
We use this kind of the cards for measurement of the temperature
distribution of key components on PCBs.  
The card has also application in our GEM detector readout system to
monitor temperatures inside the detector box - it is attached to the
rear transition module with an FMC connector.  
The card uses only an I2C interface which can be connected to the I2C
bus of the card or to the LA lanes.

",FMC 8 channel temperature monitor,Projects / FMC 8 channel temperature monitor,fmc-8cha-temp,project/fmc-8cha-temp,2019-02-12T10:21:36.120Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-8cha-temp.git,https://ohwr.org/project/fmc-8cha-temp.git,https://ohwr.org/project/fmc-8cha-temp,,0.0,,0,2024-10-02T10:24:57.566Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
10755,"The FmcAdc250M12b2cha is a 2 channel 250MSPS 12 bit ADC card in FMC
(FPGA Mezzanine Card) format using an LPC connector. The gain can be set
by software in three steps: */-50mV,*/-0.5V, */-5V. An advanced offset
circuit is used in the front-end design of the ADC board, and allows a
voltage shift in the range of*/- 5V that is independent on the chosen
gain range.

",FMC ADC 250M 12b 2cha,Projects / FMC ADC 250M 12b 2cha,fmc-adc-250m12b2cha,project/fmc-adc-250m12b2cha,2019-02-12T10:21:09.042Z,master,[],[],ssh://git@ohwr.org:7999/project/fmc-adc-250m12b2cha.git,https://ohwr.org/project/fmc-adc-250m12b2cha.git,https://ohwr.org/project/fmc-adc-250m12b2cha,,0.0,,0,2024-10-02T10:24:59.162Z,8136,Projects,project,group,project,,,https://ohwr.org/groups/project
